Line:,40,Full Line:,primus ibi ante omnes magna comitante caterva,,,,,,,,,,,,,,
Length:,-,-,-,-,-,-,-,-,-,u,u,-,X,,,,
,,,,,,,,,,,,,,,,,
Line:,238,Full Line:,feta armis. pueri circum innuptaeque puellae,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,fe,ta-ar,mis,pu,e,ri,cir,cum-in,nup,tae,que,pu,el,lae,,,
Length:,-,-,-,u,u,-,-,-,-,-,u,u,-,X,,,
,,,,,,,,,,,,,,,,,
Line:,239,Full Line:,sacra canunt funemque manu contingere gaudent;,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,sac,ra,ca,nunt,fu,nem,que,ma,nu,con,tin,ge,re,gau,dent,,
Length:,-,u,u,-,-,-,u,u,-,-,-,u,u,-,X,,
,,,,,,,,,,,,,,,,,
Line:,240,Full Line:,illa subit mediaeque minans inlabitur urbi.,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,il,la,su,bit,me,di,ae,que,mi,nans,in,la,bi,tur,ur,bi,
Length:,-,u,u,-,u,u,-,u,u,-,-,-,u,ur,-,X,
,,,,,,,,,,,,,,,,,
Line:,241,Full Line:,"o patria, o divum domus Ilium et incluta bello",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,o,pa,tri,a-o,di,vum,do,mus,i,li,um-et,in,clu,ta,bel,lo,
Length:,-,u,u,-,-,-,u,u,-,u,u,-,u,u,-,X,
,,,,,,,,,,,,,,,,,
Line:,242,Full Line:,moenia Dardanidum! quater ipso in limine portae,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,moe,ni,a,Dar,da,ni,dum,qua,ter,ip,so-in,li,mi,ne,por,tae,
Length:,-,u,u,-,u,u,-,u,u,-,-,-,u,u,-,X,
,,,,,,,,,,,,,,,,,
Line:,243,Full Line:,substitit atque utero sonitum quater arma dedere;,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,sub,sti,tit,at,que-u,te,ro,so,ni,tum,qua,ter,ar,ma,de,de,re
Length:,-,u,u,-,u,u,-,u,u,-,u,u,-,u,u,-,X
,,,,,,,,,,,,,,,,,
Line:,244,Full Line:,instamus tamen immemores caecique furore,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,in,sta,mus,ta,men,im,me,mo,res,cae,ci,que,fu,ro,re,,
Length:,-,-,-,u,u,-,u,u,-,-,-,u,u,-,X,,
,,,,,,,,,,,,,,,,,
Line:,245,Full Line:,et monstrum infelix sacrata sistimus arce.,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,et,mon,strum-in,fe,lix,sac,ra,ta,sis,ti,mus,ar,ce,,,,
Length:,-,-,-,-,-,-,-,-,-,u,u,-,X,,,,
,,,,,,,,,,,,,,,,,
Line:,246,Full Line:,tunc etiam fatis aperit Cassandra futuris,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,tunc,e,ti,am,fa,tis,a,pe,rit,Cas,san,dra,fu,tu,ris,,
Length:,-,u,u,-,-,-,u,u,-,-,-,u,u,-,X,,
,,,,,,,,,,,,,,,,,
Line:,247,Full Line:,ora dei iussu non umquam credita Teucris.,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,o,ra,de,i,ius,su,non,um,quam,cre,di,ta,Teu,cris,,,
Length:,-,u,u,-,-,-,-,-,-,-,u,u,-,X,,,
,,,,,,,,,,,,,,,,,
Line:,248,Full Line:,"nos delubra deum miseri, quibus ultimus esset",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,nos,de,lu,bra,de,um,mi,se,ri,qui,bus,ul,ti,mus,es,set,
Length:,-,-,-,u,u,-,u,u,-,u,u,-,u,u,-,X,
,,,,,,,,,,,,,,,,,
Line:,249,Full Line:,"ille dies, festa velamus fronde per urbem.",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,il,le,di,es,fes,ta,ve,la,mus,fron,de,per,ur,bem,,,
Length:,-,u,u,-,-,-,-,-,-,-,u,u,-,X,,,
,,,,,,,,,,,,,,,,,
Line:,268,Full Line:,tempus erat quo prima quies mortalibus aegris,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,tem,pus,e,rat,quo,pri,ma,qui,es,mor,ta,li,bus,ae,gris,,
Length:,-,u,u,-,-,-,u,u,-,-,-,u,u,-,X,,
,,,,,,,,,,,,,,,,,
Line:,269,Full Line:,incipit et dono divum gratissima serpit.,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,in,ci,pit,et,do,no,di,vum,gra,tis,si,ma,ser,pit,,,
Length:,-,u,u,-,-,-,-,-,-,-,u,u,-,X,,,
,,,,,,,,,,,,,,,,,
Line:,270,Full Line:,"in somnis, ecce, ante oculos maestissimus Hector",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,in,som,nis,ec,ce-an,te-o,cu,los,maes,tis,si,mus,Hec,tor,,,
Length:,-,-,-,-,-,u,u,-,-,-,u,u,-,X,,,
,,,,,,,,,,,,,,,,,
Line:,271,Full Line:,"visus adesse mihi largosque effundere fletus,",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,vi,sus,a,des,se,mi,hi,lar,gos,que-ef,fun,de,re,fle,tus,,
Length:,-,u,u,-,u,u,-,-,-,-,-,u,u,-,X,,
,,,,,,,,,,,,,,,,,
Line:,272,Full Line:,"raptatus bigis ut quondam, aterque cruento",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,rap,ta,tus,bi,gis,ut,quon,dam-a,ter,que,cru,en,to,,,,
Length:,-,-,-,-,-,-,-,-,-,u,u,-,X,,,,
,,,,,,,,,,,,,,,,,
Line:,273,Full Line:,pulvere perque pedes traiectus lora tumentis.,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,pul,ve,re,per,que,pe,des,tra,iec,tus,lo,ra,tu,men,tis,,
Length:,-,u,u,-,u,u,-,-,-,-,-,u,u,-,X,,
,,,,,,,,,,,,,,,,,
Line:,274,Full Line:,"ei mihi, qualis erat, quantum mutatus ab illo",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,ei,mi,hi,qua,lis,e,rat,quan,tum,mu,ta,tus,ab,il,lo,,
Length:,-,u,u,-,u,u,-,-,-,-,-,u,u,-,X,,
,,,,,,,,,,,,,,,,,
Line:,275,Full Line:,Hectore qui redit exuvias indutus Achilli,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,Hec,to,re,qui,re,dit,ex,u,vi,as,in,du,tus,A,chil,li,
Length:,-,u,u,-,u,u,-,u,u,-,-,-,u,u,-,X,
,,,,,,,,,,,,,,,,,
Line:,276,Full Line:,vel Danaum Phrygios iaculatus puppibus ignis!,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,vel,Da,na,um,Phry,gi,os,ia,cu,la,tus,pup,pi,bus,ig,nis,
Length:,-,u,u,-,u,u,-,u,u,-,-,-,u,u,-,X,
,,,,,,,,,,,,,,,,,
Line:,277,Full Line:,squalentem barbam et concretos sanguine crinis,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,squa,len,tem,bar,bam-et,con,cre,tos,san,gui,ne,cri,nis,,,,
Length:,-,-,-,-,-,-,-,-,-,u,u,-,X,,,,
,,,,,,,,,,,,,,,,,
Line:,278,Full Line:,"vulneraque illa gerens, quae circum plurima muros",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,vul,ne,ra,que-il,la,ge,rens,quae,cir,cum,plu,ri,ma,mu,ros,,
Length:,-,u,u,-,u,u,-,-,-,-,-,u,u,-,X,,
,,,,,,,,,,,,,,,,,
Line:,279,Full Line:,accepit patrios. ultro flens ipse videbar,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,ac,ce,pit,pa,tri,os,ul,tro,flens,ip,se,vi,de,bar,,,
Length:,-,-,-,u,u,-,-,-,-,-,u,u,-,X,,,
,,,,,,,,,,,,,,,,,
Line:,280,Full Line:,compellare virum et maestas expromere voces:,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,com,pel,la,re,vi,rum-et,maes,tas,ex,pro,me,re,vo,ces,,,
Length:,-,-,-,u,u,-,-,-,-,-,u,u,-,X,,,
,,,,,,,,,,,,,,,,,
Line:,281,Full Line:,"o lux Dardaniae, spes o fidissima Teucrum,",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,o,lux,Dar,da,ni,ae,spes,o,fi,dis,si,ma,Teu,crum,,,
Length:,-,-,-,u,u,-,-,-,-,-,u,u,-,X,,,
,,,,,,,,,,,,,,,,,
Line:,282,Full Line:,quae tantae tenuere morae? quibus Hector ab oris,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,quae,tan,tae,te,nu,e,re,mo,rae,qui,bus,Hec,tor,ab,o,ris,
Length:,-,-,-,u,u,-,u,u,-,u,u,-,u,u,-,X,
,,,,,,,,,,,,,,,,,
Line:,283,Full Line:,exspectate venis? ut te post multa tuorum,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,ex,spec,ta,te,ve,nis,ut,te,post,mul,ta,tu,o,rum,,,
Length:,-,-,-,u,u,-,-,-,-,-,u,u,-,X,,,
,,,,,,,,,,,,,,,,,
Line:,284,Full Line:,"funera, post varios hominumque urbisque labores",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,fu,ne,ra,post,va,ri,os,ho,mi,num,que-ur,bis,que,la,bo,res,
Length:,-,u,u,-,u,u,-,u,u,-,-,-,u,u,-,X,
,,,,,,,,,,,,,,,,,
Line:,285,Full Line:,defessi aspicimus! quae causa indigna serenos,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,de,fes,si-as,pi,ci,mus,quae,cau,sa-in,dig,na,se,re,nos,,,
Length:,-,-,-,u,u,-,-,-,-,-,u,u,-,X,,,
,,,,,,,,,,,,,,,,,
Line:,286,Full Line:,foedavit vultus? aut cur haec vulnera cerno?,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,foe,da,vit,vul,tus,aut,cur,haec,vul,ne,ra,cer,no,,,,
Length:,-,-,-,-,-,-,-,-,-,u,u,-,X,,,,
,,,,,,,,,,,,,,,,,
Line:,287,Full Line:,"ille nihil, nec me quaerentem vana moratur,",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,il,le,ni,hil,nec,me,quae,ren,tem,va,na,mo,ra,tur,,,
Length:,-,u,u,-,-,-,-,-,-,-,u,u,-,X,,,
,,,,,,,,,,,,,,,,,
Line:,288,Full Line:,"sed graviter gemitus imo de pectore ducens,",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,sed,gra,vi,ter,ge,mi,tus,i,mo,de,pec,to,re,du,cens,,
Length:,-,u,u,-,u,u,-,-,-,-,-,u,u,-,X,,
,,,,,,,,,,,,,,,,,
Line:,289,Full Line:,"heu fuge, nate dea, teque his' ait 'eripe flammis.",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,heu,fu,ge,na,te,de,a,te,que-his,a,it,e,ri,pe,flam,mis,
Length:,-,u,u,-,u,u,-,-,-,u,u,-,u,u,-,X,
,,,,,,,,,,,,,,,,,
Line:,290,Full Line:,hostis habet muros; ruit alto a culmine Troia. ,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,hos,tis,ha,bet,mu,ros,ru,it,al,to-a,cul,mi,ne,Troi,a,,
Length:,-,u,u,-,-,-,u,u,-,-,-,u,u,-,X,,
,,,,,,,,,,,,,,,,,
Line:,291,Full Line:,sat patriae Priamoque datum: si Pergama dextra,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,sat,pa,tri,ae,Pri,a,mo,que,da,tum,si,Per,ga,ma,dex,tra,
Length:,-,u,u,-,u,u,-,u,u,-,-,-,u,u,-,X,
,,,,,,,,,,,,,,,,,
Line:,292,Full Line:,"defendi possent, etiam hac defensa fuissent.",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,de,fen,di,pos,sent,e,ti,am-hac,de,fen,sa,fu,is,sent,,,
Length:,-,-,-,-,-,u,u,-,-,-,u,u,-,X,,,
,,,,,,,,,,,,,,,,,
Line:,293,Full Line:,sacra suosque tibi commendat Troia penatis;,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,sac,ra,su,os,que,ti,bi,com,men,dat,Tro,ia,pe,na,tis,,
Length:,-,u,u,-,u,u,-,-,-,-,-,u,u,-,X,,
,,,,,,,,,,,,,,,,,
Line:,294,Full Line:,"hos cape fatorum comites, his moenia quaere",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,hos,ca,pe,fa,to,rum,co,mi,tes,his,moe,ni,a,quae,re,,
Length:,-,u,u,-,-,-,u,u,-,-,-,u,u,-,X,,
,,,,,,,,,,,,,,,,,
Line:,295,Full Line:,magna pererrato statues quae denique ponto.,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,mag,na,pe,rer,ra,to,sta,tu,es,quae,de,ni,que,pon,to,,
Length:,-,u,u,-,-,-,u,u,-,-,-,u,u,-,X,,
,,,,,,,,,,,,,,,,,
Line:,296,Full Line:,sic ait et manibus vittas Vestamque potentem,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,sic,a,it,et,ma,ni,bus,vit,tas,Ves,tam,que,po,ten,tem,,
Length:,-,u,u,-,u,u,-,-,-,-,-,u,u,-,X,,
,,,,,,,,,,,,,,,,,
Line:,297,Full Line:,aeternumque adytis effert penetralibus ignem.,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,ae,ter,num,que-a,dy,tis,ef,fert,pe,ne,tra,li,bus,ig,nem,,
Length:,-,-,-,u,u,-,-,-,u,u,-,u,u,-,X,,
,,,,,,,,,,,,,,,,,
Line:,559,Full Line:,At me tum primum saevus circumstetit horror.,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,At,me,tum,pri,mum,sae,vus,cir,cum,ste,tit,hor,ror,,,,
Length:,-,-,-,-,-,-,-,-,-,u,u,-,X,,,,
,,,,,,,,,,,,,,,,,
Line:,560,Full Line:,"obstipui; subiit cari genitoris imago,",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,ob,sti,pu,i,su,bi,it,ca,ri,ge,ni,to,ris,i,ma,go,
Length:,-,u,u,-,u,u,-,-,-,u,u,-,u,u,-,X,
,,,,,,,,,,,,,,,,,
Line:,561,Full Line:,ut regem aequaevum crudeli vulnere vidi,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,ut,re,gem-ae,quae,vum,cru,de,li,vul,ne,re,vi,di,,,,
Length:,-,-,-,-,-,-,-,-,-,u,u,-,X,,,,
,,,,,,,,,,,,,,,,,
Line:,562,Full Line:,"vitam exhalantem, subiit deserta Creusa",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,vi,tam-ex,ha,lan,tem,su,bi,it,de,ser,ta,Cre,u,sa,,,
Length:,-,-,-,-,-,u,u,-,-,-,u,u,-,X,,,
,,,,,,,,,,,,,,,,,
Line:,563,Full Line:,et direpta domus et parvi casus Iuli.,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,et,di,rep,ta,do,mus,et,par,vi,ca,sus,I,u,li,,,
Length:,-,-,-,u,u,-,-,-,-,-,u,u,-,X,,,
,,,,,,,,,,,,,,,,,
Line:,564,Full Line:,respicio et quae sit me circum copia lustro.,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,res,pi,ci,o-et,quae,sit,me,cir,cum,co,pi,a,lus,tro,,,
Length:,-,u,u,-,-,-,-,-,-,-,u,u,-,X,,,
,,,,,,,,,,,,,,,,,
Line:,565,Full Line:,"deseruere omnes defessi, et corpora saltu ",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,de,se,ru,e,re-om,nes,de,fes,si-et,cor,po,ra,sal,tu,,,
Length:,-,u,u,-,-,-,-,-,-,-,u,u,-,X,,,
,,,,,,,,,,,,,,,,,
Line:,566,Full Line:,ad terram misere aut ignibus aegra dedere.,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,ad,ter,ram,mi,se,re-aut,ig,ni,bus,aeg,ra,de,de,re,,,
Length:,-,-,-,-,-,-,-,u,u,-,u,u,-,X,,,
,,,,,,,,,,,,,,,,,
Line:,567,Full Line:,"iamque adeo super unus eram, cum limina Vestae",,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,iam,que-a,de,o,su,per,u,nus,e,ram,cum,li,mi,na,Ves,tae,
Length:,-,u,u,-,u,u,-,u,u,-,-,-,u,u,-,X,
,,,,,,,,,,,,,,,,,
Line:,568,Full Line:,servantem et tacitam secreta in sede latentem,,,,,,,,,,,,,,
,Syllable 1,Syllable 2,Syllable 3,Syllable 4,Syllable 5,Syllable 6,Syllable 7,Syllable 8,Syllable 9,Syllable 10,Syllable 11,Syllable 12,Syllable 13,Syllable 14,Syllable 15,Syllable 16,Syllable 17
,ser,van,tem-et,ta,ci,tam,se,cre,ta-in,se,de,la,ten,tem,,,
Length:,-,-,-,u,u,-,-,-,-,-,u,u,-,X,,,
,,,,,,,,,,,,,,,,,
Line:,569,Full Line:,Tyndarida aspicio; dant claram incendia lucem,,,,,,,,,,,,,,
